Column1,election_year,pc_name,pc_no,type_category,state,winning_candidate,party,electors,votes,turnout,margin,margin_percent
3667,1998,Patna,35,GEN,Bihar ,C.P.Thakur,Bharatiya Janta Party,1464430,654670,44.7,52606,8
3668,1998,Peddapalli,36,SC,Andhra Pradesh,C. Suguna Kumari,Telugu Desam,1307830,831920,63.6,6174,0.7
3669,1998,Perambalur,28,GEN,Tamil Nadu,"Rajarethinam, P",All India Anna Dravida Munnetra Kazhagam,1025125,661791,64.6,60436,9.1
3670,1998,Periyakulam,25,GEN,Tamil Nadu,Muthiah .R,All India Anna Dravida Munnetra Kazhagam,1079255,617136,57.2,70580,11.4
3671,1998,Phillaur,5,SC,Punjab,Satnam Singh Kainth,Independent,1110552,667385,60.1,68053,10.2
3672,1998,Phulbani,15,GEN,Orissa,Padmanava Behera,Biju Janata Dal,1094059,615132,56.2,91072,14.8
3673,1998,Phulpur,55,GEN,Uttar Pradesh ,Jang Bahadur Singh Patel,Samajwadi Party,1185454,682970,57.6,14520,2.1
3674,1998,Pilibhit,13,GEN,Uttar Pradesh ,Maneka Gandhi,Independent,1129987,704856,62.4,211876,30.1
3675,1998,Pollachi,21,GEN,Tamil Nadu,Thiyagarajan M.,All India Anna Dravida Munnetra Kazhagam,1026056,578887,56.4,95401,16.5
3676,1998,Pondicherry,1,GEN,Pondicherry,S. Arumugham,Dravida Munetra Kazhagam,665486,417786,62.8,36774,8.8
3677,1998,Ponnani,6,GEN,Kerala,G.M. Banatwalla,Muslim League Kerala State Committee,1105709,692506,62.6,104244,15.1
3678,1998,Porbandar,5,GEN,Gujarat,Javiya Gordhanbhai Jadavbhai,Bharatiya Janta Party,881831,505670,57.3,127288,25.2
3679,1998,Pratapgarh,24,GEN,Uttar Pradesh ,Ram Vilas Vedanti,Bharatiya Janta Party,1180569,586686,49.7,68460,11.7
3680,1998,Pudukkottai,32,GEN,Tamil Nadu,"Paramasivam, Raja",All India Anna Dravida Munnetra Kazhagam,1184609,791405,66.8,30520,3.9
3681,1998,Pune,42,SC,Maharashtra,Tupe Vitthal Baburao,Indian National Congress,1392818,830072,59.6,93218,11.2
3682,1998,Puri,8,SC,Orissa,Braja Kishore Tripathy,Biju Janata Dal,1140488,704808,61.8,52545,7.5
3683,1998,Purnea,24,GEN,Bihar ,Jay Krishna Mandal,Bharatiya Janta Party,1085968,711660,65.5,35817,5
3684,1998,Purulia,34,GEN,West Bengal,Bir Singh Mahat0,All India Forward Bloc,994968,747609,75.1,157137,21
3685,1998,Quilon,18,GEN,Kerala,N.K. Premachandran,Revolutionary Socialist Party,1061740,765190,72.1,71762,9.4
3686,1998,Rae Bareli,23,GEN,Uttar Pradesh ,Ashok Singh,Bharatiya Janta Party,1170919,668083,57.1,40722,6.1
3687,1998,Raichur,3,GEN,Karnataka,A.Venkatesh Naik,Indian National Congress,1199449,607194,50.6,78278,12.9
3688,1998,Raiganj,5,GEN,West Bengal,Subrata Mukherjee,Communist Party Of India (MARXIST),1126310,898301,79.8,6281,0.7
3689,1998,Raigarh,13,ST,Madhya Pradesh ,Ajit Jogi,Indian National Congress,929368,693039,74.6,4382,0.6
3690,1998,Raipur,17,GEN,Madhya Pradesh ,Ramesh Bais,Bharatiya Janta Party,1123936,709434,63.1,83379,11.8
3691,1998,Rajahmundry,8,GEN,Andhra Pradesh,Girajala Venkata Swamy Naidu,Bharatiya Janta Party,1121041,790514,70.5,9912,1.3
3692,1998,Rajampet,22,GEN,Andhra Pradesh,Annaiahgari Sai Pratap,Indian National Congress,956628,615261,64.3,47896,7.8
3693,1998,Rajapur,1,ST,Maharashtra,Suresh Prabhu,Shiv Sena,802680,442291,55.1,65042,14.7
3694,1998,Rajgarh,32,GEN,Madhya Pradesh ,Laxman Singh,Indian National Congress,1057319,717177,67.8,56234,7.8
3695,1998,Rajkot,4,GEN,Gujarat,Dr.Kathiriya Vallabhbhai Ramjibhai,Bharatiya Janta Party,1361996,730784,53.7,354187,48.5
3696,1998,Rajmahal,26,ST,Bihar ,Som Marandi,Bharatiya Janta Party,950723,595560,62.6,9,0
3697,1998,Rajnandgaon,22,GEN,Madhya Pradesh ,Motilal Vora,Indian National Congress,968222,619439,64,52241,8.4
3698,1998,Ramanathapuram,34,GEN,Tamil Nadu,"Sathiamoorthy, V.",All India Anna Dravida Munnetra Kazhagam,1078503,613398,56.9,24092,3.9
3699,1998,Rampur,8,GEN,Uttar Pradesh ,Mukhtar Abbas Naqvi,Bharatiya Janta Party,1313581,818984,62.4,4966,0.6
3700,1998,Ramtek,22,ST,Maharashtra,Rani Chitralekha T. Bhosale,Indian National Congress,1051213,638369,60.7,67038,10.5
3701,1998,Ranchi,49,GEN,Bihar ,Ramtahal Choudhary,Bharatiya Janta Party,1131596,696139,61.5,143580,20.6
3702,1998,Rasipuram,15,GEN,Tamil Nadu,Saroja V.Dr.,All India Anna Dravida Munnetra Kazhagam,1108272,606630,54.7,54377,9
3703,1998,Ratnagiri,2,GEN,Maharashtra,Anant Gangaram Geete,Shiv Sena,856651,495025,57.8,31234,6.3
3704,1998,Rewa,9,GEN,Madhya Pradesh ,Chandramani Tripathi,Bharatiya Janta Party,1300857,765437,58.8,68973,9
3705,1998,Robertsganj,53,SC,Uttar Pradesh ,Ram Shakal,Bharatiya Janta Party,1418258,777330,54.8,26743,3.4
3706,1998,Rohtak,5,GEN,Haryana,Bhupinder Singh,Indian National Congress,939007,667639,71.1,383,0.1
3707,1998,Ropar,7,GEN,Punjab,Satwinder Kaur,Shiromani Akali Dal,1232653,711520,57.7,85504,12
3708,1998,Rosera,16,SC,Bihar ,Pitambar Paswan,Rashtriya Janata Dal,1077564,697586,64.7,43281,6.2
3709,1998,Sabarkantha,15,GEN,Gujarat,Nishaben Amarsinhbhai Chaudhari,Indian National Congress,1094687,729320,66.6,9866,1.4
3710,1998,Sagar,5,SC,Madhya Pradesh ,Virendra Kumar,Bharatiya Janta Party,1053790,600544,57,148404,24.7
3711,1998,Saharanpur,84,GEN,Uttar Pradesh ,Nakli Singh,Bharatiya Janta Party,1237571,835676,67.5,59836,7.2
3712,1998,Saharsa,20,GEN,Bihar ,Anuplal Yadav,Rashtriya Janata Dal,1141534,738969,64.7,54168,7.3
3713,1998,Saidpur,49,SC,Uttar Pradesh ,Vijay,Bharatiya Janta Party,1295938,705565,54.4,825,0.1
3714,1998,Salem,16,GEN,Tamil Nadu,Ramamurthy K.,Independent,1178177,679778,57.7,135880,20
3715,1998,Salempur,42,GEN,Uttar Pradesh ,Hari Kewal Prasad,Samata Party,1264615,633834,50.1,39021,6.2
3716,1998,Salumber,17,GEN,Rajasthan,Bheru Lal (MEENA),Indian National Congress,1082942,620767,57.3,77882,12.5
3717,1998,Samastipur,17,GEN,Bihar ,Ajit Kumar Mehta,Rashtriya Janata Dal,1218831,801116,65.7,37654,4.7
3718,1998,Sambalpur,17,GEN,Orissa,Prasanna Acharya,Biju Janata Dal,1156375,691446,59.8,24768,3.6
3719,1998,Sambhal,9,GEN,Uttar Pradesh ,Mulayam Singh Yadav,Samajwadi Party,1075593,762261,70.9,166682,21.9
3720,1998,Sangli,46,GEN,Maharashtra,Patil Madan Vishwanath,Indian National Congress,1022342,619434,60.6,73239,11.8
3721,1998,Sangrur,10,GEN,Punjab,Surjit Singh Barnala,Shiromani Akali Dal,1125284,747116,66.4,82165,11
3722,1998,Sarangarh,16,SC,Madhya Pradesh ,Paras Ram Bharadwaj,Indian National Congress,1036614,641329,61.9,6387,1
3723,1998,Sasaram,38,SC,Bihar ,Muni Lall,Bharatiya Janta Party,1144160,682985,59.7,88728,13
3724,1998,Satara,44,GEN,Maharashtra,Abhaysinh Shahumaharaj Bhosale,Indian National Congress,965772,605525,62.7,181476,30
3725,1998,Satna,8,GEN,Madhya Pradesh ,Ramanand Singh,Bharatiya Janta Party,1134075,732273,64.6,44485,6.1
3726,1998,Sawai Madhopur,11,ST,Rajasthan,Usha,Indian National Congress,1177149,593263,50.4,62334,10.5
3727,1998,Secunderabad,31,GEN,Andhra Pradesh,Bandaru Dattatreya,Bharatiya Janta Party,1693970,906699,53.5,185910,20.5
3728,1998,Seoni,26,GEN,Madhya Pradesh ,Vimla Varma,Indian National Congress,1060569,670268,63.2,23721,3.5
3729,1998,Serampore,26,GEN,West Bengal,Akbor Ali Khandoker,West Bengal Trinamool Congress,1308205,998052,76.3,44611,4.5
3730,1998,Shahabad,16,GEN,Uttar Pradesh ,Raghvendra Singh,Bharatiya Janta Party,1123800,629467,56,20612,3.3
3731,1998,Shahdol,11,ST,Madhya Pradesh ,Gyan Singh,Bharatiya Janta Party,1150990,700051,60.8,39734,5.7
3732,1998,Shahjahanpur,14,GEN,Uttar Pradesh ,Satyapal Singh Yadav,Bharatiya Janta Party,1116692,629796,56.4,22685,3.6
3733,1998,Shajapur,33,SC,Madhya Pradesh ,Gehlot Thavarchand,Bharatiya Janta Party,1121658,775212,69.1,18994,2.5
3734,1998,Sheohar,12,GEN,Bihar ,Anand Mohan,All India Rashtriya Janata Party,1077623,717601,66.6,93144,13
3735,1998,Shillong,1,ST,Meghalaya,Paty Ripple Kyndiah,Indian National Congress,713395,525796,73.7,6012,1.1
3736,1998,Shimoga,21,GEN,Karnataka,Ayanoor Manjunath,Bharatiya Janta Party,1110135,786730,70.9,159907,20.3
3737,1998,Sholapur,37,GEN,Maharashtra,Shinde Sushilkumar Sambhajirao,Indian National Congress,1007312,615635,61.1,104372,17
3738,1998,Siddipet,32,SC,Andhra Pradesh,Malyala Rajaiah,Telugu Desam,1568558,1004227,64,11025,1.1
3739,1998,Sidhi,10,ST,Madhya Pradesh ,Jagannath Singh,Bharatiya Janta Party,1210226,726000,60,46532,6.4
3740,1998,Sikar,5,GEN,Rajasthan,Subhash Mahariya,Bharatiya Janta Party,1243952,796943,64.1,41322,5.2
3741,1998,Sikkim,1,GEN,Sikkim,Bhim Pd. Dahal,Sikkim Democratic Front,236494,158787,67.1,50829,32
3742,1998,Silchar,2,GEN,Assam,Kabindra Purkayastha,Bharatiya Janta Party,826607,650377,78.7,19940,3.1
3743,1998,Simla,1,GEN,Himachal Pradesh,Karishan Datt Sultanpuri,Indian National Congress,909670,634282,69.7,42025,6.6
3744,1998,Singhbhum,51,ST,Bihar ,Vijay Singh Soy,Indian National Congress,846008,525424,62.1,10830,2.1
3745,1998,Sirsa,10,GEN,Haryana,Dr.Sushil Kumar Indora,Haryana Lok Dal (RASTRIYA),1073350,742037,69.1,93930,12.7
3746,1998,Sitamarhi,11,GEN,Bihar ,Sita Ram Yadav,Rashtriya Janata Dal,1124360,774022,68.8,23509,3
3747,1998,Sitapur,17,GEN,Uttar Pradesh ,Janardan Prasad Misra,Bharatiya Janta Party,1101392,656625,59.6,27920,4.3
3748,1998,Sivaganga,33,GEN,Tamil Nadu,"Chidambaram, P.",Tamil Maanila Congress (MOOPANAR),1076206,618259,57.5,59141,9.6
3749,1998,Sivakasi,35,GEN,Tamil Nadu,Vaiko,Marumalarchi Dravida Munnetra Kazhagam,1203627,781757,65,134923,17.3
3750,1998,Siwan,5,GEN,Bihar ,M.Sahabuddin,Rashtriya Janata Dal,987686,675420,68.4,120484,17.8
3751,1998,Sonepat,4,GEN,Haryana,Kishan Singh,Haryana Lok Dal (RASTRIYA),1059823,699624,66,137324,19.6
3752,1998,South Delhi,2,GEN,Delhi ,Sushma Swaraj,Bharatiya Janta Party,1156075,569597,49.3,116713,20.5
3753,1998,Srikakulam,1,GEN,Andhra Pradesh,Kinjarapu Yerrannaidu,Telugu Desam,979623,673199,68.7,86365,12.8
3754,1998,Srinagar,2,GEN,Jammu & Kashmir,Omar Abdullah,Jammu & Kashmir National Conference,853183,256490,30.1,70839,27.6
3755,1998,Sriperumbudur,4,GEN,Tamil Nadu,"Venugopal, K.",All India Anna Dravida Munnetra Kazhagam,1266643,724858,57.2,23795,3.3
3756,1998,Sultanpur,26,GEN,Uttar Pradesh ,Debendra Bahadur Rai,Bharatiya Janta Party,1223178,677235,55.4,64448,9.5
3757,1998,Sundargarh,20,GEN,Orissa,Jual Oram,Bharatiya Janta Party,1158871,680038,58.7,126028,18.5
3758,1998,Surat,24,GEN,Gujarat,Kashiram Rana,Bharatiya Janta Party,1898601,895005,47.1,304022,34
3759,1998,Surendranagar,2,GEN,Gujarat,Dave Bhavnaben Kardamkumar,Bharatiya Janta Party,951167,589054,61.9,9661,1.6
3760,1998,Surguja,12,ST,Madhya Pradesh ,Larang Sai,Bharatiya Janta Party,1052905,686192,65.2,20620,3
3761,1998,Tamluk,30,GEN,West Bengal,Lakshman Chandra Seth,Communist Party Of India (MARXIST),1088343,942965,86.6,87952,9.3
3762,1998,Tarn Taran,3,GEN,Punjab,Prem Singh Lalpura,Shiromani Akali Dal,1071034,600051,56,141918,23.7
3763,1998,Tehri Garhwal,1,GEN,Uttar Pradesh ,Manabendra Shah,Bharatiya Janta Party,1144780,513191,44.8,182092,35.5
3764,1998,Tenali,14,GEN,Andhra Pradesh,P.Shiv Shanker,Indian National Congress,960503,632751,65.9,14536,2.3
3765,1998,Tenkasi,37,SC,Tamil Nadu,"Murugesan,s.",All India Anna Dravida Munnetra Kazhagam,1014494,662321,65.3,97267,14.7
3766,1998,Tezpur,9,GEN,Assam,Moni Kumar Subba,Indian National Congress,970933,674288,69.5,130349,19.3
3767,1998,Thane,10,GEN,Maharashtra,Paranjpe Prakash Vishwanath,Shiv Sena,2870177,945846,33,249579,26.4
3768,1998,Thanjavur,31,GEN,Tamil Nadu,"Palanimanickam, S.S.",Dravida Munetra Kazhagam,1013609,645815,63.7,48204,7.5
3769,1998,Tindivanam,10,GEN,Tamil Nadu,Ramachandran N. Gingee,Marumalarchi Dravida Munnetra Kazhagam,1065026,675110,63.4,31453,4.7
3770,1998,Tiruchendur,38,GEN,Tamil Nadu,Ramaraajan,All India Anna Dravida Munnetra Kazhagam,1014366,547234,54,46855,8.6
3771,1998,Tiruchengode,17,GEN,Tamil Nadu,Palaniswamy K.,All India Anna Dravida Munnetra Kazhagam,1460292,781858,53.5,104809,13.4
3772,1998,Tiruchirappalli,27,SC,Tamil Nadu,Rangarajan Kumaramangalam,Bharatiya Janta Party,1178258,647694,55,11455,1.8
3773,1998,Tirunelveli,36,GEN,Tamil Nadu,"Janarthanan, R.",All India Anna Dravida Munnetra Kazhagam,1075467,609616,56.7,6904,1.1
3774,1998,Tirupathi,20,SC,Andhra Pradesh,Chintha Mohan,Indian National Congress,1187901,759887,64,9346,1.2
3775,1998,Tiruppattur,8,GEN,Tamil Nadu,Venugopal. D,Dravida Munetra Kazhagam,1093701,699895,64,274,0
3776,1998,Tonk,13,GEN,Rajasthan,Dowarka Parshad Bairwa,Indian National Congress,1109239,604325,54.5,57469,9.5
3777,1998,Trichur,9,SC,Kerala,V.V. Raghavan,Communist Party Of India,1024211,729425,71.2,18409,2.5
3778,1998,Tripura East,2,ST,Tripura,Baju Ban Riyan,Communist Party Of India (MARXIST),822682,651186,79.2,72686,11.2
3779,1998,Tripura West,1,GEN,Tripura,Samar Choudhury,Communist Party Of India (MARXIST),904781,745574,82.4,18876,2.5
3780,1998,Trivandrum,20,GEN,Kerala,K. Karunakaran,Indian National Congress,1166449,766800,65.7,15398,2
3781,1998,Tumkur,8,GEN,Karnataka,S.Mallikarjunaiah,Bharatiya Janta Party,1080851,728992,67.5,71187,9.8
3782,1998,Tura,2,ST,Meghalaya,Purno Agitok Sangma,Indian National Congress,444099,335094,75.5,177659,53
3783,1998,Udaipur,18,GEN,Rajasthan,Shanti Lal Chaplot,Bharatiya Janta Party,1208894,746888,61.8,11447,1.5
3784,1998,Udhampur,5,GEN,Jammu & Kashmir,Prof. Chaman Lal Gupta,Bharatiya Janta Party,1016243,522899,51.5,81364,15.6
3785,1998,Udupi,18,SC,Karnataka,I.M.Jayarama Shetty,Bharatiya Janta Party,1007362,678749,67.4,56568,8.3
3786,1998,Ujjain,38,SC,Madhya Pradesh ,Dr. Satyanarayan Jatiya,Bharatiya Janta Party,1031238,632954,61.4,93887,14.8
3787,1998,Uluberia,25,GEN,West Bengal,Hannan Mollah,Communist Party Of India (MARXIST),1083621,862695,79.6,113530,13.2
3788,1998,Unnao,22,GEN,Uttar Pradesh ,Devi Bux,Bharatiya Janta Party,1187334,637581,53.7,8129,1.3
3789,1998,Vaishali,9,GEN,Bihar ,Raghuvansh Prasad Singh,Rashtriya Janata Dal,1049832,742358,70.7,41494,5.6
3790,1998,Vandavasi,9,GEN,Tamil Nadu,Durai M.,Pattali Makkal Katchi,1075770,667287,62,65075,9.8
3791,1998,Varanasi,52,GEN,Uttar Pradesh ,Shankar Prasad Jaiswal,Bharatiya Janta Party,1388212,654935,47.2,151946,23.2
3792,1998,Vellore,7,GEN,Tamil Nadu,Shanmugam N.T.,Pattali Makkal Katchi,1101216,693560,63,26405,3.8
3793,1998,Vidisha,31,GEN,Madhya Pradesh ,Shivraj Singh Chauhan,Bharatiya Janta Party,1099357,667456,60.7,137858,20.7
3794,1998,Vijayawada,13,GEN,Andhra Pradesh,Upendra Parvathaneni,Indian National Congress,1345242,910621,67.7,30067,3.3
3795,1998,Visakhapatnam,4,GEN,Andhra Pradesh,Subbarami Reddy.T,Indian National Congress,1391596,904549,65,61517,6.8
3796,1998,Vishnupur,36,GEN,West Bengal,Sandhya Bauri,Communist Party Of India (MARXIST),1064074,862530,81.1,173241,20.1
3797,1998,Warangal,39,GEN,Andhra Pradesh,Azmeera Chandulal,Telugu Desam,1126733,793614,70.4,24801,3.1
3798,1998,Wardha,27,GEN,Maharashtra,Datta Meghe,Indian National Congress,1062924,690358,65,83083,12
3799,1998,Washim,20,ST,Maharashtra,Naik Sudhakarrao Rajusing,Indian National Congress,1008076,641162,63.6,108590,16.9
3800,1998,Yavatmal,28,GEN,Maharashtra,Uttamrao Deorao Patil,Indian National Congress,1032285,622446,60.3,54673,8.8
3801,1999,Adilabad,35,GEN,Andhra Pradesh,Dr. S. Venugopal Chary,Telugu Desam,1094868,770154,70.3,109723,14.2
3802,1999,Adoor,17,GEN,Kerala,Kodikunnil Suresh,Indian National Congress,1007138,703008,69.8,22006,3.1
3803,1999,Agra,73,GEN,Uttar Pradesh ,Raj Babbar,Samajwadi Party,1250278,642572,51.4,112982,17.6
3804,1999,Ahmedabad,10,GEN,Gujarat,Harin Pathak,Bharatiya Janta Party,1320165,527744,40,52968,10
3805,1999,Ahmednagar,39,GEN,Maharashtra,Dilipkumar Mansukhlal Gandhi,Bharatiya Janta Party,1147112,775866,67.6,28457,3.7
3806,1999,Ajmer,12,GEN,Rajasthan,Rasa Singh Rawat,Bharatiya Janta Party,1106811,594384,53.7,87674,14.8
3807,1999,Akbarpur,27,SC,Uttar Pradesh ,Mayawati,Bahujan Samaj Party,1230232,749450,60.9,53386,7.1
3808,1999,Akola,19,GEN,Maharashtra,Ambedkar Prakash Yashwant,Bharipa Bahujan Mahasangh,1145140,698216,61,8716,1.2
3809,1999,Aligarh,76,GEN,Uttar Pradesh ,Sheela Gautam,Bharatiya Janta Party,1253174,564618,45.1,80817,14.3
3810,1999,Alipurduars,2,ST,West Bengal,Joachim Baxla,Revolutionary Socialist Party,1039377,777585,74.8,153133,19.7
3811,1999,Allahabad,56,GEN,Uttar Pradesh ,Dr. Murli Manohar Joshi,Bharatiya Janta Party,1410588,648551,46,70331,10.8
3812,1999,Alleppey,15,GEN,Kerala,V.M. Sudheeran,Indian National Congress,1033539,793041,76.7,35094,4.4
3813,1999,Almora,3,GEN,Uttar Pradesh ,Bachi Singh Rawat,Bharatiya Janta Party,965628,403872,41.8,11459,2.8
3814,1999,Alwar,8,GEN,Rajasthan,Dr. Jaswant Singh Yadav,Bharatiya Janta Party,1156697,619741,53.6,57928,9.3
3815,1999,Amalapuram,9,SC,Andhra Pradesh,Ganti Mohanachandra Balayogi,Telugu Desam,908257,685230,75.4,118879,17.3
3816,1999,Ambala,1,SC,Haryana,Rattan Lal Kataria,Bharatiya Janta Party,1091846,698854,64,124478,17.8
3817,1999,Amethi,25,GEN,Uttar Pradesh ,Sonia Gandhi,Indian National Congress,1110623,638178,57.5,300012,47
3818,1999,Amravati,21,GEN,Maharashtra,Gudhe Anant Mahadeoappa,Shiv Sena,1124886,698233,62.1,73652,10.5
3819,1999,Amreli,7,GEN,Gujarat,Dileep Sanghani,Bharatiya Janta Party,874521,416598,47.6,36324,8.7
3820,1999,Amritsar,2,GEN,Punjab,Raghunandan Lal Bhatia,Indian National Congress,1244316,596536,47.9,31999,5.4
3821,1999,Amroha,6,GEN,Uttar Pradesh ,Rashid Alvi,Bahujan Samaj Party,1222239,778257,63.7,93225,12
3822,1999,Anakapalli,6,GEN,Andhra Pradesh,Ganta Srinivasa Rao,Telugu Desam,1035708,764079,73.8,58464,7.7
3823,1999,Anand,20,GEN,Gujarat,Patel Dipakbhai Chimanbhai (Sathi),Bharatiya Janta Party,1047272,560573,53.5,3661,0.7
3824,1999,Anantapur,25,GEN,Andhra Pradesh,Kalava Srinivasulu,Telugu Desam,1226314,772471,63,21102,2.7
3825,1999,Anantnag,3,GEN,Jammu & Kashmir,Ali Mohd Naik,Jammu & Kashmir National Conference,804911,115243,14.3,13492,11.7
3826,1999,Andaman & Nicobar Islands,1,GEN,Andaman & Nicobar Islands,Bishnu Pada Ray,Bharatiya Janta Party,247384,147102,59.5,13947,9.5
3827,1999,Aonla,11,GEN,Uttar Pradesh ,Kunwar Sarvraj Singh,Samajwadi Party,1008983,592306,58.7,17626,3
3828,1999,Arakkonam,6,SC,Tamil Nadu,"Jagathrakshakan, S. Dr.",Dravida Munetra Kazhagam,1120043,742796,66.3,95644,12.9
3829,1999,Arambagh,28,GEN,West Bengal,Anil Basu,Communist Party Of India (MARXIST),1143407,944408,82.6,116721,12.4
3830,1999,Araria,22,SC,Bihar ,Sukdeo Paswan,Rashtriya Janata Dal,1043070,648975,62.2,2169,0.3
3831,1999,Arrah,36,GEN,Bihar ,Ram Prasad Singh,Rashtriya Janata Dal,1121825,689472,61.5,92282,13.4
3832,1999,Arunachal East,2,GEN,Arunachal Pradesh,Wangcha Rajkumar,Indian National Congress,265446,196263,73.9,41403,21.1
3833,1999,Arunachal West,1,GEN,Arunachal Pradesh,Jarbom Gamlin,Indian National Congress,346126,244968,70.8,60723,24.8
3834,1999,Asansol,38,SC,West Bengal,Bikash Chowdhury,Communist Party Of India (MARXIST),1265480,829147,65.5,37864,4.6
3835,1999,Aska,10,GEN,Orissa,Naveen Patnaik,Biju Janata Dal,1175865,485324,41.3,256736,52.9
3836,1999,Aurangabad,40,GEN,Bihar ,Shyama Singh,Indian National Congress,1091472,683925,62.7,70416,10.3
3837,1999,Aurangabad,33,GEN,Maharashtra,Chandrakant Khaire,Shiv Sena,1372209,906465,66.1,55889,6.2
3838,1999,Autonomous District,3,ST,Assam,Dr Jayanta Rongpi,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),535818,396516,74,59875,15.1
3839,1999,Azamgarh,45,GEN,Uttar Pradesh ,Rama Kant Yadav,Samajwadi Party,1215261,661604,54.4,26979,4.1
3840,1999,Badagara,3,GEN,Kerala,A.K. Premajam,Communist Party Of India (MARXIST),1155934,861933,74.6,25844,3
3841,1999,Bagaha,1,SC,Bihar ,Mahendra Baitha,Janata Dal (United),1028588,579180,56.3,54751,9.5
3842,1999,Bagalkot,27,GEN,Karnataka,R.S. Patil,Indian National Congress,1127960,783829,69.5,76434,9.8
3843,1999,Baghpat,81,GEN,Uttar Pradesh ,Ajit Singh,Rashtriya Lok Dal,1321056,754521,57.1,154419,20.5
3844,1999,Bahraich,31,GEN,Uttar Pradesh ,Padamsen Chaudhary,Bharatiya Janta Party,1226445,604614,49.3,5751,1
3845,1999,Balaghat,23,GEN,Madhya Pradesh ,Prahladsingh Patel,Bharatiya Janta Party,916432,583843,63.7,20678,3.5
3846,1999,Balasore,2,ST,Orissa,Mahameghabahan Aira Kharabela Swain,Bharatiya Janta Party,1242578,775874,62.4,136372,17.6
3847,1999,Balia,19,GEN,Bihar ,Ramjivan Singh,Janata Dal (United),996579,506250,50.8,12032,2.4
3848,1999,Ballia,43,GEN,Uttar Pradesh ,Chandra Shekhar,Samajwadi Janata Party (RASHTRIYA),1287826,619524,48.1,55675,9
3849,1999,Balrampur,32,GEN,Uttar Pradesh ,Rizvan Zaheer Alias Rijju Bhaiya,Samajwadi Party,1164886,677854,58.2,20157,3
3850,1999,Balurghat,6,GEN,West Bengal,Barman Ranen,Revolutionary Socialist Party,1107468,851433,76.9,62921,7.4
3851,1999,Banaskantha,14,GEN,Gujarat,Chaudhary Haribhai Parthibhai,Bharatiya Janta Party,1106766,603174,54.5,25976,4.3
3852,1999,Banda,59,GEN,Uttar Pradesh ,Ram Sajiwan,Bahujan Samaj Party,1158052,589303,50.9,28631,4.9
3853,1999,Bangalore North,12,GEN,Karnataka,C.K Jaffar Sharief,Indian National Congress,1827941,1028370,56.3,175605,17.1
3854,1999,Bangalore South,13,GEN,Karnataka,Ananth Kumar,Bharatiya Janta Party,1487215,805034,54.1,66054,8.2
3855,1999,Banka,29,GEN,Bihar ,Digvijay Singh,Janata Dal (United),1064049,635956,59.8,21408,3.4
3856,1999,Bankura,35,GEN,West Bengal,Acharia Basudeb,Communist Party Of India (MARXIST),1041325,741303,71.2,106998,14.4
3857,1999,Bansgaon,37,SC,Uttar Pradesh ,Raj Narayan Pasi,Bharatiya Janta Party,1279729,608738,47.6,9688,1.6
3858,1999,Banswara,16,GEN,Rajasthan,Tara Chand Bhagora,Indian National Congress,1182232,657518,55.6,116264,17.7
3859,1999,Bapatla,16,GEN,Andhra Pradesh,D. Rama Naidu,Telugu Desam,1077815,727105,67.5,92457,12.7
3860,1999,Bara Banki,29,SC,Uttar Pradesh ,Ram Sagar,Samajwadi Party,1089797,631347,57.9,55278,8.8
3861,1999,Baramati,43,GEN,Maharashtra,Pawar Sharadchandra Govindrao,Nationalist Congress Party,1462248,923036,63.1,298903,32.4
3862,1999,Baramulla,1,GEN,Jammu & Kashmir,Abdul Rashid Shaheen,Jammu & Kashmir National Conference,763639,212180,27.8,36113,17
3863,1999,Barasat,13,SC,West Bengal,Dr.Ranjit Kumar Panja,All India Trinamool Congress,1303217,1043590,80.1,96900,9.3
3864,1999,Bareilly,12,GEN,Uttar Pradesh ,Santosh Gangwar,Bharatiya Janta Party,1133481,663548,58.5,134700,20.3
3865,1999,Barh,18,GEN,Bihar ,Nitish Kumar,Janata Dal (United),1081353,759663,70.3,1335,0.2
3866,1999,Barmer,23,GEN,Rajasthan,Col. Sonaram Choudhary,Indian National Congress,1418389,841359,59.3,32140,3.8
3867,1999,Baroda,22,GEN,Gujarat,Jayaben Thakkar,Bharatiya Janta Party,1438964,596790,41.5,92649,15.5
3868,1999,Barpeta,6,GEN,Assam,A F Golam Osmani,Indian National Congress,1023625,767914,75,89362,11.6
3869,1999,Barrackpore,19,SC,West Bengal,Tarit Baran Topdar,Communist Party Of India (MARXIST),1040220,845189,81.3,40775,4.8
