,election_year,pc_name,pc_no,electors,male_electors,female_electors,votes_polled,male_voters,female_voters,votes_polled_percentage
2422,1991,Khajuraho,6,1082705,577636,505069,516926,329783,187143,47.7
2423,1991,Khalilabad,36,977504,537839,439665,480124,264082,216042,49.1
2424,1991,Khammam,40,1043897,529033,514864,732650,389785,342865,70.2
2425,1991,Khandwa,34,885618,452592,433026,472516,272545,199971,53.4
2426,1991,Khargone,35,880500,448382,432118,457563,260798,196765,52.0
2427,1991,Khed,41,956612,481120,475492,461157,264541,196616,48.2
2428,1991,Kheri,15,948884,569230,379654,455275,273185,182090,48.0
2429,1991,Khunti,52,756843,389012,367831,351120,197046,154074,46.4
2430,1991,Khurja,77,965189,531088,434101,470258,257944,212314,48.7
2431,1991,Kishanganj,23,963577,512754,450823,534541,368160,166381,55.5
2432,1991,Kodarma,45,967408,516727,450681,498565,341256,157309,51.5
2433,1991,Kokrajhar,5,987369,573176,414193,834868,488789,346079,84.6
2434,1991,Kolaba,3,984558,494699,489859,548256,292564,255692,55.7
2435,1991,Kolar,10,957458,489008,468450,603518,340828,262690,63.0
2436,1991,Kolhapur,48,905091,457662,447429,424742,245921,178821,46.9
2437,1991,Kopargaon,40,876195,451197,424998,500267,281258,219009,57.1
2438,1991,Koppal,4,1055094,524753,530341,570345,321611,248734,54.1
2439,1991,Koraput,12,901583,465485,436098,365754,236782,128972,40.6
2440,1991,Kota,14,989592,520178,469414,432489,271252,161237,43.7
2441,1991,Kottayam,13,938252,466626,471626,713707,365553,348154,76.1
2442,1991,Krishnagar,11,928523,479940,448583,764555,409446,355109,82.3
2443,1991,Krishnagiri,14,954816,488062,466754,611500,328422,283078,64.0
2444,1991,Kurnool,26,973112,482680,490432,606374,330792,275582,62.3
2445,1991,Kurukshetra,2,927976,501777,426199,656693,365012,291681,70.8
2446,1991,Kutch,1,734784,366901,367883,355063,187620,167443,48.3
2447,1991,Lakhimpur,14,887318,478253,409065,642536,349244,293292,72.4
2448,1991,Lakshadweep,1,31665,16676,14989,25449,12650,12799,80.4
2449,1991,Lalganj,46,1048636,583932,464704,477071,272421,204650,45.5
2450,1991,Latur,35,993685,510089,483596,565679,320197,245482,56.9
2451,1991,Lohardaga,53,828306,437307,390999,383428,260897,122531,46.3
2452,1991,Lucknow,20,1188127,677637,510490,394817,236899,157918,33.2
2453,1991,Ludhiana,9,1202152,657920,544232,201686,116607,85079,16.8
2454,1991,Machhlishahr,47,968876,531155,437721,450070,292922,157148,46.5
2455,1991,Machilipatnam,12,908947,454186,454761,619254,324125,295129,68.1
2456,1991,Madhepura,21,993738,520027,473711,704100,436583,267517,70.9
2457,1991,Madhubani,13,987053,515622,471431,649311,389587,259724,65.8
2458,1991,Madras Central,2,1034301,551592,482709,561468,316235,245233,54.3
2459,1991,Madras North,1,1358695,724756,633939,749052,417097,331955,55.1
2460,1991,Madras South,3,1410540,742364,668176,750230,407174,343056,53.2
2461,1991,Madurai,24,1137905,583252,554653,646431,347902,298529,56.8
2462,1991,Mahabubnagar,29,1039726,516338,523388,605637,318414,287223,58.3
2463,1991,Maharajganj,6,1032512,541586,490926,653587,423063,230524,63.3
2464,1991,Maharajganj,39,897007,504271,392736,512942,293524,219418,57.2
2465,1991,Mahasamund,18,907199,447426,459773,428714,247940,180774,47.3
2466,1991,Mahendragarh,7,1063934,556458,507476,647021,353920,293101,60.8
2467,1991,Mainpuri,69,877588,466518,411070,445269,235962,209307,50.7
2468,1991,Malda,7,922467,468068,454399,722873,375273,347600,78.4
2469,1991,Malegaon,13,924991,472869,452122,410886,240190,170696,44.4
2470,1991,Mandi,2,771146,393311,377835,472705,256806,215899,61.3
2471,1991,Mandla,24,818990,408481,410509,269725,176778,92947,32.9
2472,1991,Mandsaur,40,1017532,520798,496734,654564,371078,283486,64.3
2473,1991,Mandvi,25,903980,454027,449953,435674,239906,195768,48.2
2474,1991,Mandya,14,970275,502613,467662,623832,347807,276025,64.3
2475,1991,Mangaldoi,8,956170,508070,448100,724300,389222,335078,75.8
2476,1991,Mangalore,17,937957,482386,455571,559417,304018,255399,59.6
2477,1991,Manjeri,5,1053645,517304,536341,742123,372938,369185,70.4
2478,1991,Mathura,74,953944,525012,428932,474770,284892,189878,49.8
2479,1991,Mathurapur,16,902852,496569,406283,737795,385442,352353,81.7
2480,1991,Mavelikara,16,862770,417829,444941,628846,304222,324624,72.9
2481,1991,Mayiladuturai,29,902685,465781,436904,641566,340620,300946,71.1
2482,1991,Mayurbhanj,1,823829,418372,405457,398446,245761,152685,48.4
2483,1991,Medak,33,1058689,534895,523794,637896,344252,293644,60.3
2484,1991,Mehsana,12,1013741,501646,512095,470990,272253,198737,46.5
2485,1991,Midnapore,32,960598,496646,463952,734499,390865,343634,76.5
2486,1991,Miryalguda,42,1095544,552991,542553,731147,393330,337817,66.7
2487,1991,Mirzapur,54,1034077,561686,472391,469771,281871,187900,45.4
2488,1991,Misrikh,18,885711,486159,399552,477491,271465,206026,53.9
2489,1991,Mizoram,1,414412,208996,205416,242999,126131,116868,58.6
2490,1991,Mohanlalganj,21,892359,495712,396647,401716,241989,159727,45.0
2491,1991,Monghyr,32,1025444,549108,476336,687063,391625,295438,67.0
2492,1991,Moradabad,7,955294,524825,430469,507415,314908,192507,53.1
2493,1991,Morena,1,1003757,544553,459204,327645,240927,86718,32.6
2494,1991,Mormugao,2,409086,209991,199095,164919,94222,70697,40.3
2495,1991,Motihari,3,939457,517800,421657,582187,396748,185439,62.0
2496,1991,Mukundapuram,10,974881,477657,497224,757831,369032,388799,77.7
2497,1991,Murshidabad,9,995079,510472,484607,806098,481309,324789,81.0
2498,1991,Muvattupuzha,12,942937,475190,467747,719001,375508,343493,76.3
2499,1991,Muzaffarnagar,82,923784,539423,384361,558168,349133,209035,60.4
2500,1991,Muzaffarpur,10,988777,538138,450639,640495,386579,253916,64.8
2501,1991,Mysore,16,1086432,545728,540704,587747,332700,255047,54.1
2502,1991,Nabadwip,12,1094215,564694,529521,912199,486602,425597,83.4
2503,1991,Nagaland,1,814836,449625,365211,628015,342510,285505,77.1
2504,1991,Nagapattinam,30,922262,472361,449901,677334,355922,321412,73.4
2505,1991,Nagarkurnool,28,1001633,498280,503353,600608,314478,286130,60.0
2506,1991,Nagaur,25,1086787,571046,515741,594744,349147,245597,54.7
2507,1991,Nagercoil,39,949067,484572,464495,554385,287152,267233,58.4
2508,1991,Nagpur,23,1240382,656193,584189,602232,345535,256697,48.6
2509,1991,Nainital,4,976555,527984,448571,508769,280082,228687,52.1
2510,1991,Nalanda,34,1101230,570152,531078,809665,467140,342525,73.5
2511,1991,Nalgonda,41,1155859,599514,556345,688552,384691,303861,59.6
2512,1991,Nanded,30,1082908,551211,531697,500142,300188,199954,46.2
2513,1991,Nandurbar,15,899431,453599,445832,440358,244430,195928,49.0
2514,1991,Nandyal,27,1004574,502128,502446,653567,355550,298017,65.1
2515,1991,Narasapur,10,933575,462139,471436,624696,328821,295875,66.9
2516,1991,Narasaraopet,17,1142641,573313,569328,687075,364993,322082,60.1
2517,1991,Nashik,12,1075967,558200,517767,545731,317668,228063,50.7
2518,1991,Nawada,42,1156759,596121,560638,815317,479010,336307,70.5
2519,1991,Nellore,19,1067398,529269,538129,605540,326373,279167,56.7
2520,1991,New Delhi,1,456073,250949,205124,218283,129244,89039,47.9
2521,1991,Nilgiris,18,1103713,563694,540019,686963,369166,317797,62.2
2522,1991,Nizamabad,34,964124,468284,495840,595243,303953,291290,61.7
2523,1991,Nowgong,10,878733,527401,351332,660626,411778,248848,75.2
2524,1991,Nowrangpur,13,880570,453949,426621,398968,250069,148899,45.3
2525,1991,Ongole,18,1108514,552264,556250,680599,350436,330163,61.4
2526,1991,Osmanabad,36,884277,457516,426761,463561,271883,191678,52.4
2527,1991,Ottapalam,8,981499,475569,505930,686327,331582,354745,69.9
2528,1991,Outer Delhi,3,1686074,927740,758334,772349,460042,312307,45.8
2529,1991,Outer Manipur,2,620646,312784,307862,482286,235200,247086,77.7
2530,1991,Padrauna,40,933126,525083,408043,489305,296462,192843,52.4
2531,1991,Palamau,54,915831,477489,438342,350572,231428,119144,38.3
2532,1991,Palani,22,1030799,518269,512530,671622,350417,321205,65.2
2533,1991,Palghat,7,982228,484625,497603,702860,349649,353211,71.6
2534,1991,Pali,21,986219,521370,464849,471378,266676,204702,47.8
2535,1991,Panaji,1,345233,171958,173275,154808,80504,74304,44.8
2536,1991,Pandharpur,38,998122,510180,487942,481168,286208,194960,48.2
2537,1991,Panskura,29,871446,448910,422536,723796,393495,330301,83.1
2538,1991,Parbhani,31,959377,484934,474443,444485,263409,181076,46.3
2539,1991,Parvathipuram,2,810069,392771,417298,542247,288563,253684,66.9
2540,1991,Patan,13,937221,464843,472378,392956,235427,157529,41.9
2541,1991,Patiala,8,1030107,561421,468686,244389,162744,81645,23.7
2542,1991,Peddapalli,36,1097835,558785,539050,521843,295486,226357,47.5
2543,1991,Perambalur,28,934168,470541,463627,660356,333823,326533,70.7
2544,1991,Periyakulam,25,1011909,506892,505017,624469,320037,304432,61.7
2545,1991,Phillaur,5,1023457,533966,489491,257833,148786,109047,25.2
2546,1991,Phulbani,15,955122,500681,454441,488136,284763,203373,51.1
2547,1991,Phulpur,55,965688,531981,433707,461594,253890,207704,47.8
2548,1991,Pilibhit,13,919807,505901,413906,501130,275621,225509,54.5
2549,1991,Pollachi,21,963590,488350,475240,650030,341221,308809,67.5
2550,1991,Pondicherry,1,593305,306620,286685,401741,206402,195339,67.7
2551,1991,Ponnani,6,1011439,493742,517697,649480,316960,332520,64.2
2552,1991,Porbandar,5,853096,438333,414763,367430,218218,149212,43.1
2553,1991,Pratapgarh,24,941760,478775,462985,379537,195746,183791,40.3
2554,1991,Pudukkottai,32,1047932,523193,524739,748163,380138,368025,71.4
2555,1991,Pune,42,1184618,622738,561880,570624,322704,247920,48.2
2556,1991,Puri,8,968881,513771,455110,577999,338375,239624,59.7
2557,1991,Purulia,34,914959,464157,450802,672089,346533,325556,73.5
2558,1991,Quilon,18,979397,488416,490981,741389,358914,382475,75.7
2559,1991,Rae Bareli,23,962155,503597,458558,469015,286075,182940,48.8
2560,1991,Raichur,3,994512,493845,500667,391511,245936,145575,39.4
2561,1991,Raiganj,5,1016789,554984,461805,763113,423644,339469,75.1
2562,1991,Raigarh,13,839641,419035,420606,374131,224066,150065,44.6
2563,1991,Raipur,17,912981,458044,454937,425524,241379,184145,46.6
2564,1991,Rajahmundry,8,973272,481623,491649,627882,331470,296412,64.5
2565,1991,Rajampet,22,947340,475613,471727,573063,319568,253495,60.5
2566,1991,Rajapur,1,755126,322776,432350,369137,181730,187407,48.9
2567,1991,Rajgarh,32,913839,482092,431747,460034,295279,164755,50.3
2568,1991,Rajkot,4,1122841,580876,541965,530530,303315,227215,47.3
2569,1991,Rajmahal,26,834508,428268,406240,469610,295877,173733,56.3
2570,1991,Rajnandgaon,22,840310,413904,426406,390737,224850,165887,46.5
2571,1991,Ramanathapuram,34,1029957,509090,520867,613762,307287,306475,59.6
2572,1991,Rampur,8,979613,538949,440664,558369,350263,208106,57.0
2573,1991,Ramtek,22,914252,485061,429191,438350,267911,170439,48.0
2574,1991,Ranchi,49,934651,472236,462415,470423,332659,137764,50.3
2575,1991,Rasipuram,15,1004810,500879,503931,637253,329763,307490,63.4
2576,1991,Ratnagiri,2,800680,344271,456409,415832,185217,230615,51.9
2577,1991,Rewa,9,1072702,560411,512291,451747,285909,165838,42.1
2578,1991,Robertsganj,53,1044748,557590,487158,424706,233596,191110,40.7
2579,1991,Rohtak,5,919868,495730,424138,564886,339259,225627,61.4
2580,1991,Ropar,7,1057142,584531,472611,151831,100978,50853,14.4
2581,1991,Sagar,5,911505,481920,429585,376907,245687,131220,41.4
2582,1991,Saharanpur,84,965458,552197,413261,612731,362451,250280,63.5
2583,1991,Saharsa,20,1062094,557662,504432,772419,441636,330783,72.7
2584,1991,Saidpur,49,1030523,552269,478254,425504,242305,183199,41.3
2585,1991,Salem,16,1030128,521742,508386,629493,330866,298627,61.1
2586,1991,Salempur,42,1001946,544253,457693,495037,297115,197922,49.4
2587,1991,Salumber,17,925387,473409,451978,431149,258021,173128,46.6
2588,1991,Samastipur,17,1082788,566627,516161,713698,442509,271189,65.9
2589,1991,Sambalpur,17,999900,528021,471879,512162,312764,199398,51.2
2590,1991,Sambhal,9,866398,475500,390898,483850,297553,186297,55.9
2591,1991,Sangli,46,918893,467793,451100,485913,267848,218065,52.9
2592,1991,Sangrur,10,956817,532548,424269,104269,69540,34729,10.9
2593,1991,Sarangarh,16,922304,457849,464455,362726,211359,151367,39.3
2594,1991,Sasaram,38,976765,524020,452745,480393,331075,149318,49.2
2595,1991,Satara,44,931856,451130,480726,398204,223745,174459,42.7
2596,1991,Satna,8,985756,512684,473072,485858,293829,192029,49.3
2597,1991,Sawai Madhopur,11,1052967,566713,486254,443957,314478,129479,42.2
2598,1991,Secunderabad,31,1183787,638240,545547,533666,333917,199749,45.1
2599,1991,Seoni,26,905419,462535,442884,415847,253664,162183,45.9
2600,1991,Serampore,26,1121057,616597,504460,810618,463695,346923,72.3
2601,1991,Shahabad,16,888168,506646,381522,438290,283831,154459,49.4
2602,1991,Shahdol,11,947840,488034,459806,337740,228354,109386,35.6
2603,1991,Shahjahanpur,14,947741,519110,428631,507063,278888,228175,53.5
2604,1991,Shajapur,33,958278,496075,462203,476586,294339,182247,49.7
2605,1991,Sheohar,12,965641,513951,451690,652419,412123,240296,67.6
2606,1991,Shillong,1,588902,297117,291785,303271,159122,144149,51.5
2607,1991,Shimoga,21,1043040,541141,501899,627367,350352,277015,60.2
2608,1991,Sholapur,37,896543,459663,436880,500727,276774,223953,55.9
2609,1991,Siddipet,32,1155205,588966,566239,638820,349989,288831,55.3
2610,1991,Sidhi,10,1017409,529079,488330,361521,251959,109562,35.5
2611,1991,Sikar,5,1161197,614843,546354,628850,362707,266143,54.2
2612,1991,Sikkim,1,201704,105028,96676,118502,72223,46279,58.8
2613,1991,Silchar,2,732998,372408,360590,555107,279148,275959,75.7
2614,1991,Simla,1,738904,391950,346954,408015,238180,169835,55.2
2615,1991,Singhbhum,51,760927,393552,367375,344344,227411,116933,45.3
2616,1991,Sirsa,10,991095,539891,451204,690275,381994,308281,69.7
2617,1991,Sitamarhi,11,1016278,538716,477562,736253,443773,292480,72.5
2618,1991,Sitapur,17,890393,489722,400671,443453,295254,148199,49.8
2619,1991,Sivaganga,33,997331,494346,502985,622353,295538,326815,62.4
2620,1991,Sivakasi,35,1076887,533220,543667,683293,351632,331661,63.5
2621,1991,Siwan,5,976411,535165,441246,622535,391873,230662,63.8
2622,1991,Sonepat,4,949007,513565,435442,604686,340502,264184,63.7
2623,1991,South Delhi,2,904489,497604,406885,421877,247040,174837,46.6
2624,1991,Srikakulam,1,860855,415476,445379,568263,294847,273416,66.0
2625,1991,Sriperumbudur,4,1034447,520746,513701,675883,358717,317166,65.3
2626,1991,Sultanpur,26,953144,523418,429726,407580,244548,163032,42.8
2627,1991,Sundargarh,20,962483,525731,436752,436783,272773,164010,45.4
2628,1991,Surat,24,1409202,769806,639396,609848,372486,237362,43.3
2629,1991,Surendranagar,2,838899,433489,405410,392968,230043,162925,46.8
2630,1991,Surguja,12,903744,458697,445047,336940,228996,107944,37.3
2631,1991,Tamluk,30,939938,489213,450725,773742,414787,358955,82.3
2632,1991,Tarn Taran,3,947012,502925,444087,89948,63206,26742,9.5
2633,1991,Tehri Garhwal,1,886604,482545,404059,425274,244402,180872,48.0
2634,1991,Tenali,14,888033,447680,440353,539963,292347,247616,60.8
2635,1991,Tenkasi,37,926698,453827,472871,619675,310534,309141,66.9
2636,1991,Tezpur,9,805795,424103,381692,608316,320166,288150,75.5
2637,1991,Thane,10,1744592,961400,783192,648313,397709,250604,37.2
2638,1991,Thanjavur,31,919274,464979,454295,644583,337731,306852,70.1
2639,1991,Tindivanam,10,953935,482600,471335,647691,336542,311149,67.9
2640,1991,Tiruchendur,38,944890,459673,485217,534586,265147,269439,56.6
2641,1991,Tiruchengode,17,1270472,643436,627036,798360,426617,371743,62.8
2642,1991,Tiruchirappalli,27,1056965,537764,519201,667684,358752,308932,63.2
2643,1991,Tirunelveli,36,969816,481233,488583,578291,301841,276450,59.6
2644,1991,Tirupathi,20,1081046,537014,544032,647612,350578,297034,59.9
2645,1991,Tiruppattur,8,985576,491734,493842,668923,340161,328762,67.9
2646,1991,Tonk,13,999712,515323,484389,391153,242304,148849,39.1
2647,1991,Trichur,9,968128,467212,500916,706087,333903,372184,72.9
2648,1991,Tripura East,2,742857,378631,364226,477132,264039,213093,64.2
2649,1991,Tripura West,1,818228,420273,397955,573131,316595,256536,70.1
2650,1991,Trivandrum,20,1047069,525630,521439,721412,367369,354043,68.9
2651,1991,Tumkur,8,975142,504336,470806,605003,337727,267276,62.0
2652,1991,Tura,2,353611,175775,177836,203365,114349,89016,57.5
2653,1991,Udaipur,18,1058285,543677,514608,543962,313874,230088,51.4
2654,1991,Udupi,18,907951,433885,474066,495133,249330,245803,54.5
2655,1991,Ujjain,38,911002,468894,442108,448454,266445,182009,49.2
2656,1991,Uluberia,25,989854,529808,460046,756137,417728,338409,76.4
2657,1991,Unnao,22,940464,517435,423029,453899,240576,213323,48.3
2658,1991,Vaishali,9,966531,518474,448057,637893,404049,233844,66.0
2659,1991,Vandavasi,9,970805,484202,486603,660560,332374,328186,68.0
2660,1991,Varanasi,52,1046984,570500,476484,468995,281397,187598,44.8
2661,1991,Vellore,7,1007812,506057,501755,645730,336760,308970,64.1
2662,1991,Vidisha,31,944772,500032,444740,482893,305825,177068,51.1
2663,1991,Vijayawada,13,1104724,559687,545037,682314,370874,311440,61.8
2664,1991,Visakhapatnam,4,1081726,541025,540701,649981,346716,303265,60.1
2665,1991,Vishnupur,36,935084,472719,462365,738614,378207,360407,79.0
2666,1991,Warangal,39,946137,478336,467801,594774,320879,273895,62.9
2667,1991,Wardha,27,930617,494178,436439,458272,280312,177960,49.2
2668,1991,Washim,20,858644,440012,418632,456483,265184,191299,53.2
2669,1991,Yavatmal,28,896047,464256,431791,433792,258727,175065,48.4
2670,1996,Adilabad,35,1072962,527651,545311,687157,362861,324296,64.0
2671,1996,Adoor,17,940100,452953,487147,681578,323624,357954,72.5
2672,1996,Agra,73,1193804,620811,572993,517028,306213,210815,43.3
2673,1996,Ahmedabad,10,1279854,678544,601310,352150,222353,129797,27.5
2674,1996,Ahmednagar,39,1108983,566185,542798,569866,334002,235864,51.4
2675,1996,Ajmer,12,1058086,546054,512032,449205,256515,192690,42.5
2676,1996,Akbarpur,27,1291142,706423,584719,634392,348916,285476,49.1
2677,1996,Akola,19,1075426,554561,520865,647675,362029,285646,60.2
2678,1996,Aligarh,76,1252135,694737,557398,509245,281251,227994,40.7
2679,1996,Alipurduars,2,1000857,517469,483388,854456,447243,407213,85.4
2680,1996,Allahabad,56,1391585,765374,626211,516276,284006,232270,37.1
2681,1996,Alleppey,15,973861,471490,502371,758374,372979,385395,77.9
2682,1996,Almora,3,933731,442442,491289,405090,216081,189009,43.4
2683,1996,Alwar,8,1132574,608172,524402,438479,276512,161967,38.7
2684,1996,Amalapuram,9,908492,451561,456931,637642,337336,300306,70.2
2685,1996,Ambala,1,1098767,593140,505627,824298,449445,374853,75.0
2686,1996,Amethi,25,1102927,575365,527562,426913,362883,64030,38.7
2687,1996,Amravati,21,1099720,574112,525608,551610,323860,227750,50.2
2688,1996,Amreli,7,805749,412533,393216,363412,213736,149676,45.1
2689,1996,Amritsar,2,1134857,604647,530210,667780,363521,304259,58.8
2690,1996,Amroha,6,1183008,643785,539223,674418,413127,261291,57.0
2691,1996,Anakapalli,6,1037055,505982,531073,701725,354148,347577,67.7
2692,1996,Anand,20,1017223,521973,495250,371592,232394,139198,36.5
